"correct","time_1","double_response","time_2"
TRUE,0.5691,FALSE,NA
TRUE,0.4842,FALSE,NA
TRUE,0.5412,FALSE,NA
TRUE,0.4804,FALSE,NA
TRUE,0.6165,FALSE,NA
TRUE,0.5667,FALSE,NA
FALSE,0.7831,FALSE,NA
TRUE,0.7802,FALSE,NA
TRUE,0.7375,FALSE,NA
TRUE,0.6786,FALSE,NA
FALSE,0.7614,FALSE,NA
TRUE,0.7289,FALSE,NA
TRUE,0.6012,FALSE,NA
TRUE,0.5359,FALSE,NA
FALSE,0.6254,FALSE,NA
TRUE,0.5264,FALSE,NA
TRUE,0.6459,FALSE,NA
TRUE,0.5298,FALSE,NA
TRUE,0.613,FALSE,NA
TRUE,0.5676,FALSE,NA
TRUE,0.487,FALSE,NA
TRUE,0.5363,FALSE,NA
TRUE,0.5957,FALSE,NA
TRUE,0.7317,FALSE,NA
TRUE,0.5128,FALSE,NA
TRUE,0.5515,FALSE,NA
TRUE,0.8791,FALSE,NA
TRUE,0.6904,FALSE,NA
TRUE,0.7301,FALSE,NA
TRUE,0.597,FALSE,NA
TRUE,0.6442,FALSE,NA
TRUE,0.6073,FALSE,NA
TRUE,0.5811,FALSE,NA
TRUE,0.6634,FALSE,NA
TRUE,0.6107,FALSE,NA
TRUE,0.7681,FALSE,NA
TRUE,0.553,FALSE,NA
TRUE,0.4909,FALSE,NA
TRUE,0.674,FALSE,NA
TRUE,0.5818,FALSE,NA
TRUE,0.6424,FALSE,NA
TRUE,0.6506,FALSE,NA
TRUE,0.7528,FALSE,NA
TRUE,0.5289,FALSE,NA
TRUE,0.6048,FALSE,NA
TRUE,0.8548,FALSE,NA
TRUE,0.5717,FALSE,NA
TRUE,0.7845,FALSE,NA
TRUE,0.4971,FALSE,NA
TRUE,0.7098,FALSE,NA
TRUE,0.6541,FALSE,NA
TRUE,0.5693,FALSE,NA
TRUE,0.8035,FALSE,NA
TRUE,0.7793,FALSE,NA
TRUE,0.6972,FALSE,NA
TRUE,0.6173,FALSE,NA
TRUE,0.7277,FALSE,NA
TRUE,0.6638,FALSE,NA
TRUE,0.5739,FALSE,NA
TRUE,0.6059,FALSE,NA
TRUE,0.6699,FALSE,NA
TRUE,0.4851,FALSE,NA
TRUE,0.58,FALSE,NA
TRUE,0.4493,FALSE,NA
TRUE,0.503,FALSE,NA
TRUE,0.6454,FALSE,NA
TRUE,0.9074,FALSE,NA
TRUE,0.6414,FALSE,NA
TRUE,0.9255,FALSE,NA
TRUE,0.4321,FALSE,NA
TRUE,0.5307,FALSE,NA
TRUE,0.6407,FALSE,NA
TRUE,0.6319,FALSE,NA
TRUE,0.6011,FALSE,NA
TRUE,0.7871,FALSE,NA
TRUE,0.5947,FALSE,NA
TRUE,0.6711,FALSE,NA
TRUE,0.6804,FALSE,NA
TRUE,0.7624,FALSE,NA
TRUE,0.682,FALSE,NA
TRUE,0.6233,FALSE,NA
TRUE,0.9114,FALSE,NA
FALSE,0.4928,FALSE,NA
TRUE,0.5255,FALSE,NA
TRUE,0.9587,FALSE,NA
TRUE,0.656,FALSE,NA
TRUE,0.5351,FALSE,NA
TRUE,0.6467,FALSE,NA
TRUE,0.6558,FALSE,NA
TRUE,0.6093,FALSE,NA
TRUE,0.5946,FALSE,NA
TRUE,0.5774,FALSE,NA
TRUE,0.6027,FALSE,NA
TRUE,0.6096,FALSE,NA
TRUE,0.5908,FALSE,NA
TRUE,0.6899,FALSE,NA
TRUE,0.5731,FALSE,NA
TRUE,0.6619,FALSE,NA
TRUE,0.6804,FALSE,NA
TRUE,0.6221,FALSE,NA
TRUE,0.678,FALSE,NA
TRUE,0.5847,FALSE,NA
TRUE,0.6074,FALSE,NA
TRUE,0.5241,FALSE,NA
TRUE,0.5431,FALSE,NA
TRUE,0.5817,FALSE,NA
TRUE,0.5178,FALSE,NA
TRUE,0.5443,FALSE,NA
TRUE,0.5428,FALSE,NA
TRUE,0.7117,FALSE,NA
TRUE,0.6345,FALSE,NA
TRUE,0.7172,FALSE,NA
TRUE,0.7085,FALSE,NA
TRUE,0.5157,FALSE,NA
TRUE,0.6538,FALSE,NA
TRUE,0.7284,FALSE,NA
TRUE,0.4972,FALSE,NA
TRUE,0.5234,FALSE,NA
TRUE,0.8274,FALSE,NA
TRUE,0.5514,FALSE,NA
TRUE,0.5115,FALSE,NA
TRUE,0.4935,FALSE,NA
TRUE,0.7733,FALSE,NA
TRUE,0.578,FALSE,NA
TRUE,0.496,FALSE,NA
TRUE,0.5738,FALSE,NA
TRUE,0.559,FALSE,NA
TRUE,0.6387,FALSE,NA
TRUE,0.7117,FALSE,NA
TRUE,0.6457,FALSE,NA
TRUE,0.5965,FALSE,NA
TRUE,0.607,FALSE,NA
TRUE,0.7326,FALSE,NA
TRUE,0.5817,FALSE,NA
TRUE,0.4791,FALSE,NA
TRUE,0.7045,FALSE,NA
TRUE,0.5632,FALSE,NA
TRUE,0.6299,FALSE,NA
TRUE,0.6172,FALSE,NA
TRUE,0.6687,FALSE,NA
TRUE,0.7595,FALSE,NA
TRUE,0.6256,FALSE,NA
TRUE,0.4815,FALSE,NA
TRUE,0.4954,FALSE,NA
TRUE,0.4438,FALSE,NA
TRUE,0.6287,FALSE,NA
TRUE,0.4773,FALSE,NA
TRUE,0.5076,FALSE,NA
TRUE,0.4866,FALSE,NA
TRUE,0.4809,FALSE,NA
TRUE,0.5335,FALSE,NA
TRUE,0.7691,FALSE,NA
TRUE,0.6055,FALSE,NA
TRUE,0.4843,FALSE,NA
TRUE,0.5069,FALSE,NA
TRUE,0.5509,FALSE,NA
TRUE,0.5657,FALSE,NA
TRUE,0.5199,FALSE,NA
TRUE,0.5233,FALSE,NA
TRUE,0.4021,FALSE,NA
TRUE,0.8621,FALSE,NA
TRUE,0.5331,FALSE,NA
TRUE,0.4277,FALSE,NA
TRUE,0.5038,FALSE,NA
TRUE,0.4332,FALSE,NA
TRUE,0.5448,FALSE,NA
TRUE,0.4595,FALSE,NA
TRUE,0.548,FALSE,NA
TRUE,0.5113,FALSE,NA
TRUE,0.6878,FALSE,NA
TRUE,0.5108,FALSE,NA
TRUE,0.5415,FALSE,NA
TRUE,0.391,FALSE,NA
TRUE,0.5295,FALSE,NA
TRUE,0.7093,FALSE,NA
TRUE,0.4394,FALSE,NA
TRUE,0.4868,FALSE,NA
TRUE,0.5058,FALSE,NA
TRUE,0.4758,FALSE,NA
TRUE,0.5104,FALSE,NA
TRUE,0.5665,FALSE,NA
TRUE,0.6643,FALSE,NA
FALSE,0.4438,FALSE,NA
TRUE,0.5587,FALSE,NA
TRUE,0.6229,FALSE,NA
TRUE,0.7848,FALSE,NA
TRUE,0.6188,FALSE,NA
FALSE,0.9802,FALSE,NA
TRUE,0.684,FALSE,NA
TRUE,0.6543,FALSE,NA
TRUE,0.6867,FALSE,NA
TRUE,0.6889,FALSE,NA
TRUE,0.5186,FALSE,NA
TRUE,0.5419,FALSE,NA
TRUE,0.5725,FALSE,NA
TRUE,0.9254,FALSE,NA
TRUE,0.4234,FALSE,NA
TRUE,0.443,FALSE,NA
TRUE,0.6318,FALSE,NA
FALSE,0.7251,FALSE,NA
TRUE,0.7384,FALSE,NA
TRUE,0.536,FALSE,NA
TRUE,0.6056,FALSE,NA
TRUE,0.8818,FALSE,NA
TRUE,0.5215,FALSE,NA
TRUE,0.5218,FALSE,NA
TRUE,0.4986,FALSE,NA
TRUE,0.6089,FALSE,NA
TRUE,0.9866,FALSE,NA
TRUE,0.6125,FALSE,NA
TRUE,0.6088,FALSE,NA
TRUE,0.5349,FALSE,NA
TRUE,0.5711,FALSE,NA
TRUE,0.7286,FALSE,NA
TRUE,0.5211,FALSE,NA
TRUE,0.5123,FALSE,NA
TRUE,1.2734,FALSE,NA
TRUE,0.5663,FALSE,NA
TRUE,0.721,FALSE,NA
TRUE,0.49,FALSE,NA
TRUE,0.5881,FALSE,NA
TRUE,0.6862,FALSE,NA
TRUE,0.5365,FALSE,NA
TRUE,0.5033,FALSE,NA
FALSE,0.9206,FALSE,NA
TRUE,0.6174,FALSE,NA
TRUE,0.7386,FALSE,NA
TRUE,0.5795,FALSE,NA
TRUE,0.8246,FALSE,NA
TRUE,0.6171,FALSE,NA
TRUE,0.6384,FALSE,NA
FALSE,0.6179,FALSE,NA
FALSE,1.5944,FALSE,NA
TRUE,0.779,FALSE,NA
TRUE,0.8234,FALSE,NA
TRUE,0.622,FALSE,NA
TRUE,0.5974,FALSE,NA
FALSE,0.6267,FALSE,NA
TRUE,0.633,FALSE,NA
TRUE,0.5648,FALSE,NA
TRUE,1.1002,FALSE,NA
TRUE,0.6231,FALSE,NA
TRUE,0.5797,FALSE,NA
TRUE,0.75,FALSE,NA
TRUE,0.699,FALSE,NA
TRUE,0.6085,FALSE,NA
TRUE,0.5451,FALSE,NA
TRUE,0.5547,FALSE,NA
TRUE,0.5868,FALSE,NA
TRUE,0.6791,FALSE,NA
TRUE,0.5819,FALSE,NA
TRUE,0.614,FALSE,NA
TRUE,0.5331,FALSE,NA
TRUE,0.6405,FALSE,NA
TRUE,0.533,FALSE,NA
TRUE,0.7809,FALSE,NA
TRUE,0.7766,FALSE,NA
TRUE,0.5672,FALSE,NA
TRUE,0.5522,FALSE,NA
TRUE,0.5274,FALSE,NA
TRUE,0.5678,FALSE,NA
TRUE,0.593,FALSE,NA
TRUE,0.4856,FALSE,NA
TRUE,0.6032,FALSE,NA
TRUE,0.5888,FALSE,NA
TRUE,0.597,FALSE,NA
TRUE,0.6267,FALSE,NA
TRUE,0.553,FALSE,NA
TRUE,0.5264,FALSE,NA
TRUE,0.7144,FALSE,NA
TRUE,0.8023,FALSE,NA
TRUE,0.5427,FALSE,NA
TRUE,0.513,FALSE,NA
TRUE,0.5658,FALSE,NA
TRUE,0.5251,FALSE,NA
TRUE,0.6269,FALSE,NA
TRUE,0.6144,FALSE,NA
TRUE,0.5248,FALSE,NA
FALSE,0.6491,FALSE,NA
TRUE,0.7753,FALSE,NA
TRUE,0.4831,FALSE,NA
TRUE,0.903,FALSE,NA
TRUE,0.4608,FALSE,NA
TRUE,0.4641,FALSE,NA
TRUE,0.5938,FALSE,NA
TRUE,0.8987,FALSE,NA
TRUE,0.5586,FALSE,NA
TRUE,0.4602,FALSE,NA
TRUE,0.8641,FALSE,NA
TRUE,0.7297,FALSE,NA
FALSE,0.6561,FALSE,NA
TRUE,0.9294,FALSE,NA
TRUE,0.6765,FALSE,NA
TRUE,0.5735,FALSE,NA
TRUE,0.5456,FALSE,NA
TRUE,0.5181,FALSE,NA
TRUE,0.6377,FALSE,NA
TRUE,0.5143,FALSE,NA
TRUE,0.5971,FALSE,NA
TRUE,0.5577,FALSE,NA
TRUE,0.5587,FALSE,NA
TRUE,0.5297,FALSE,NA
TRUE,0.538,FALSE,NA
TRUE,0.4524,FALSE,NA
TRUE,0.5509,FALSE,NA
TRUE,0.6626,FALSE,NA
TRUE,0.5087,FALSE,NA
TRUE,0.8679,FALSE,NA
TRUE,0.5447,FALSE,NA
TRUE,0.719,FALSE,NA
TRUE,0.6241,FALSE,NA
TRUE,0.5828,FALSE,NA
TRUE,0.5651,FALSE,NA
TRUE,0.8131,FALSE,NA
TRUE,0.533,FALSE,NA
TRUE,0.7205,FALSE,NA
TRUE,0.6959,FALSE,NA
TRUE,0.5856,FALSE,NA
TRUE,0.7148,FALSE,NA
TRUE,0.5342,FALSE,NA
TRUE,0.6107,FALSE,NA
TRUE,0.4962,FALSE,NA
TRUE,0.5064,FALSE,NA
TRUE,0.479,FALSE,NA
TRUE,0.5892,FALSE,NA
TRUE,0.6402,FALSE,NA
TRUE,0.5082,FALSE,NA
TRUE,1.2225,FALSE,NA
TRUE,0.6191,FALSE,NA
TRUE,0.5147,FALSE,NA
TRUE,0.5079,FALSE,NA
TRUE,0.6131,FALSE,NA
TRUE,0.5677,FALSE,NA
TRUE,0.4656,FALSE,NA
TRUE,0.6223,FALSE,NA
TRUE,0.4094,FALSE,NA
TRUE,0.4864,FALSE,NA
FALSE,0.4579,FALSE,NA
TRUE,0.5738,FALSE,NA
TRUE,0.6518,FALSE,NA
TRUE,0.809,FALSE,NA
TRUE,0.3972,FALSE,NA
TRUE,0.663,FALSE,NA
TRUE,0.7849,FALSE,NA
TRUE,0.5169,FALSE,NA
TRUE,0.7269,FALSE,NA
TRUE,0.6099,FALSE,NA
TRUE,0.5154,FALSE,NA
TRUE,0.5462,FALSE,NA
FALSE,0.4805,FALSE,NA
TRUE,0.6939,FALSE,NA
TRUE,0.6722,FALSE,NA
TRUE,0.6255,FALSE,NA
TRUE,0.5328,FALSE,NA
TRUE,0.6792,FALSE,NA
TRUE,0.5866,FALSE,NA
TRUE,0.5941,FALSE,NA
TRUE,0.5857,FALSE,NA
FALSE,0.8115,FALSE,NA
TRUE,0.4497,FALSE,NA
TRUE,0.5848,FALSE,NA
TRUE,0.4759,FALSE,NA
TRUE,0.5533,FALSE,NA
TRUE,0.5823,FALSE,NA
TRUE,0.5675,FALSE,NA
TRUE,0.59,FALSE,NA
TRUE,0.5996,FALSE,NA
TRUE,0.6812,FALSE,NA
TRUE,0.7422,FALSE,NA
TRUE,0.7392,FALSE,NA
TRUE,0.6346,FALSE,NA
TRUE,0.5956,FALSE,NA
TRUE,0.6372,FALSE,NA
TRUE,0.6433,FALSE,NA
TRUE,0.558,FALSE,NA
TRUE,0.6013,FALSE,NA
TRUE,0.5727,FALSE,NA
TRUE,0.5594,FALSE,NA
TRUE,0.6713,FALSE,NA
TRUE,0.5726,FALSE,NA
TRUE,0.6198,FALSE,NA
TRUE,0.5874,FALSE,NA
TRUE,0.9099,FALSE,NA
TRUE,0.5445,FALSE,NA
TRUE,0.5551,FALSE,NA
TRUE,0.5545,FALSE,NA
TRUE,0.4956,FALSE,NA
TRUE,0.6309,FALSE,NA
TRUE,0.7868,FALSE,NA
TRUE,1.3141,FALSE,NA
TRUE,0.5569,FALSE,NA
TRUE,0.4294,FALSE,NA
TRUE,0.5669,FALSE,NA
TRUE,0.4871,FALSE,NA
TRUE,0.5255,FALSE,NA
TRUE,0.6344,FALSE,NA
TRUE,0.5373,FALSE,NA
TRUE,0.5539,FALSE,NA
TRUE,0.5524,FALSE,NA
TRUE,0.5747,FALSE,NA
TRUE,0.4955,FALSE,NA
TRUE,0.5253,FALSE,NA
FALSE,0.4993,FALSE,NA
TRUE,0.6824,FALSE,NA
TRUE,0.6223,FALSE,NA
TRUE,0.4788,FALSE,NA
TRUE,0.6073,FALSE,NA
TRUE,0.4836,FALSE,NA
TRUE,0.728,FALSE,NA
TRUE,0.4885,FALSE,NA
TRUE,0.5911,FALSE,NA
FALSE,0.5419,FALSE,NA
TRUE,0.675,FALSE,NA
FALSE,0.5141,FALSE,NA
TRUE,0.8532,FALSE,NA
TRUE,0.6966,FALSE,NA
TRUE,0.5268,FALSE,NA
TRUE,0.5286,FALSE,NA
TRUE,0.5572,FALSE,NA
TRUE,0.5584,FALSE,NA
TRUE,0.5379,FALSE,NA
TRUE,0.5279,FALSE,NA
TRUE,0.5528,FALSE,NA
TRUE,0.4978,FALSE,NA
TRUE,0.6873,FALSE,NA
TRUE,0.479,FALSE,NA
TRUE,0.5642,FALSE,NA
TRUE,0.5263,FALSE,NA
FALSE,0.5127,FALSE,NA
TRUE,0.6343,FALSE,NA
TRUE,0.4726,FALSE,NA
TRUE,0.5787,FALSE,NA
TRUE,0.5577,FALSE,NA
TRUE,0.5283,FALSE,NA
TRUE,0.5322,FALSE,NA
TRUE,0.5275,FALSE,NA
TRUE,0.5598,FALSE,NA
TRUE,0.6735,FALSE,NA
TRUE,0.6016,FALSE,NA
TRUE,0.4673,FALSE,NA
TRUE,0.82,FALSE,NA
TRUE,0.5967,FALSE,NA
TRUE,0.6189,FALSE,NA
TRUE,0.5781,FALSE,NA
TRUE,0.7407,FALSE,NA
TRUE,0.503,FALSE,NA
TRUE,0.7243,FALSE,NA
TRUE,0.5136,FALSE,NA
TRUE,0.4647,FALSE,NA
FALSE,0.59,FALSE,NA
TRUE,0.5472,FALSE,NA
TRUE,0.685,FALSE,NA
TRUE,0.5839,FALSE,NA
TRUE,0.6145,FALSE,NA
TRUE,0.4815,FALSE,NA
TRUE,0.5497,FALSE,NA
TRUE,0.5566,FALSE,NA
TRUE,1.096,FALSE,NA
TRUE,0.4764,FALSE,NA
TRUE,0.5734,FALSE,NA
TRUE,0.7766,FALSE,NA
TRUE,0.5086,FALSE,NA
TRUE,0.4951,FALSE,NA
TRUE,0.5486,FALSE,NA
TRUE,0.511,FALSE,NA
TRUE,1.0181,FALSE,NA
TRUE,0.5052,FALSE,NA
TRUE,0.4512,FALSE,NA
TRUE,0.6603,FALSE,NA
TRUE,0.4664,FALSE,NA
TRUE,0.4811,FALSE,NA
FALSE,0.4246,FALSE,NA
TRUE,0.5964,FALSE,NA
TRUE,0.3953,FALSE,NA
TRUE,0.5885,FALSE,NA
TRUE,0.655,FALSE,NA
TRUE,0.3833,FALSE,NA
TRUE,0.5876,FALSE,NA
TRUE,0.7286,FALSE,NA
TRUE,0.4976,FALSE,NA
TRUE,0.6199,FALSE,NA
TRUE,0.6654,FALSE,NA
TRUE,0.5274,FALSE,NA
TRUE,0.5586,FALSE,NA
TRUE,0.7962,FALSE,NA
TRUE,0.7008,FALSE,NA
TRUE,0.7286,FALSE,NA
TRUE,0.6553,FALSE,NA
TRUE,0.5805,FALSE,NA
TRUE,0.5299,FALSE,NA
TRUE,0.4527,FALSE,NA
TRUE,0.5588,FALSE,NA
TRUE,0.4383,FALSE,NA
TRUE,0.4766,FALSE,NA
TRUE,0.5001,FALSE,NA
TRUE,0.5009,FALSE,NA
TRUE,0.6042,FALSE,NA
TRUE,0.4578,FALSE,NA
TRUE,0.5115,FALSE,NA
FALSE,0.413,FALSE,NA
TRUE,0.5296,FALSE,NA
TRUE,0.4858,FALSE,NA
TRUE,0.5158,FALSE,NA
TRUE,0.4336,FALSE,NA
FALSE,0.5091,FALSE,NA
TRUE,0.4631,FALSE,NA
TRUE,0.7061,FALSE,NA
TRUE,0.5186,FALSE,NA
TRUE,0.6462,FALSE,NA
TRUE,0.5484,FALSE,NA
TRUE,0.527,FALSE,NA
TRUE,0.7275,FALSE,NA
TRUE,0.6525,FALSE,NA
FALSE,0.481,FALSE,NA
TRUE,0.8101,FALSE,NA
TRUE,0.6205,FALSE,NA
TRUE,0.53,FALSE,NA
TRUE,0.5761,FALSE,NA
TRUE,0.6252,FALSE,NA
TRUE,0.5096,FALSE,NA
TRUE,0.6957,FALSE,NA
TRUE,0.4879,FALSE,NA
FALSE,0.9388,FALSE,NA
TRUE,0.6538,FALSE,NA
TRUE,0.5831,FALSE,NA
TRUE,0.9486,FALSE,NA
TRUE,0.621,FALSE,NA
TRUE,0.6573,FALSE,NA
TRUE,0.4974,FALSE,NA
TRUE,0.546,FALSE,NA
TRUE,0.6741,FALSE,NA
TRUE,0.5334,FALSE,NA
TRUE,0.5423,FALSE,NA
TRUE,0.5706,FALSE,NA
TRUE,0.5487,FALSE,NA
TRUE,0.5387,FALSE,NA
TRUE,0.5797,FALSE,NA
TRUE,0.7555,FALSE,NA
TRUE,0.6946,FALSE,NA
TRUE,0.476,FALSE,NA
TRUE,0.5527,FALSE,NA
TRUE,0.9842,FALSE,NA
TRUE,0.749,FALSE,NA
TRUE,0.5452,FALSE,NA
TRUE,0.4976,FALSE,NA
TRUE,0.4815,FALSE,NA
TRUE,0.4382,FALSE,NA
TRUE,0.5144,FALSE,NA
TRUE,0.6308,FALSE,NA
TRUE,0.5425,FALSE,NA
TRUE,0.5865,FALSE,NA
TRUE,0.6789,FALSE,NA
TRUE,0.5276,FALSE,NA
TRUE,0.5449,FALSE,NA
TRUE,0.8618,FALSE,NA
TRUE,0.5314,FALSE,NA
TRUE,0.5831,FALSE,NA
FALSE,0.4277,FALSE,NA
TRUE,0.4704,FALSE,NA
TRUE,0.6912,FALSE,NA
TRUE,0.4806,FALSE,NA
TRUE,0.5491,FALSE,NA
TRUE,0.4779,FALSE,NA
TRUE,0.5443,FALSE,NA
TRUE,0.4412,FALSE,NA
TRUE,0.6716,FALSE,NA
TRUE,0.4734,FALSE,NA
TRUE,0.7095,FALSE,NA
TRUE,0.605,FALSE,NA
TRUE,0.6919,FALSE,NA
TRUE,0.698,FALSE,NA
TRUE,0.4841,FALSE,NA
TRUE,0.5595,FALSE,NA
TRUE,0.9788,FALSE,NA
TRUE,0.5135,FALSE,NA
TRUE,0.5129,FALSE,NA
TRUE,0.4558,FALSE,NA
TRUE,0.7415,FALSE,NA
TRUE,0.4632,FALSE,NA
TRUE,0.7074,FALSE,NA
TRUE,0.5611,FALSE,NA
TRUE,0.5535,FALSE,NA
TRUE,0.5072,FALSE,NA
TRUE,1.1793,FALSE,NA
TRUE,0.5754,FALSE,NA
TRUE,0.9743,FALSE,NA
TRUE,0.474,FALSE,NA
TRUE,1.0049,FALSE,NA
TRUE,0.5845,FALSE,NA
FALSE,0.4279,FALSE,NA
TRUE,0.6193,FALSE,NA
TRUE,0.5171,FALSE,NA
TRUE,0.4953,FALSE,NA
TRUE,0.5531,FALSE,NA
TRUE,0.65,FALSE,NA
TRUE,0.6915,FALSE,NA
TRUE,0.7569,FALSE,NA
TRUE,0.6027,FALSE,NA
TRUE,0.5637,FALSE,NA
TRUE,0.7246,FALSE,NA
TRUE,0.5878,FALSE,NA
TRUE,0.6029,FALSE,NA
TRUE,0.5307,FALSE,NA
TRUE,0.5221,FALSE,NA
TRUE,0.7297,FALSE,NA
TRUE,0.5713,FALSE,NA
TRUE,0.66,FALSE,NA
TRUE,0.646,FALSE,NA
TRUE,0.5179,FALSE,NA
TRUE,0.6716,FALSE,NA
TRUE,0.5919,FALSE,NA
TRUE,0.7792,FALSE,NA
TRUE,0.4881,FALSE,NA
TRUE,0.6774,FALSE,NA
TRUE,0.9027,FALSE,NA
TRUE,0.6561,FALSE,NA
TRUE,0.4856,FALSE,NA
TRUE,0.5492,FALSE,NA
TRUE,0.4986,FALSE,NA
TRUE,0.5448,FALSE,NA
TRUE,0.439,FALSE,NA
TRUE,0.4532,FALSE,NA
TRUE,0.4036,FALSE,NA
TRUE,0.4867,FALSE,NA
TRUE,0.5584,FALSE,NA
TRUE,0.4968,FALSE,NA
TRUE,0.5743,FALSE,NA
TRUE,0.656,FALSE,NA
TRUE,0.4384,FALSE,NA
TRUE,0.5871,FALSE,NA
TRUE,0.8875,FALSE,NA
TRUE,0.5157,FALSE,NA
TRUE,0.6759,FALSE,NA
TRUE,0.715,FALSE,NA
TRUE,0.6908,FALSE,NA
TRUE,0.4802,FALSE,NA
FALSE,0.5444,FALSE,NA
TRUE,0.8538,FALSE,NA
TRUE,1.3277,FALSE,NA
TRUE,0.473,FALSE,NA
TRUE,0.5084,FALSE,NA
TRUE,0.4798,FALSE,NA
TRUE,0.4844,FALSE,NA
TRUE,0.7352,FALSE,NA
TRUE,0.5003,FALSE,NA
TRUE,0.7763,FALSE,NA
TRUE,0.5094,FALSE,NA
TRUE,0.5412,FALSE,NA
TRUE,0.5637,FALSE,NA
TRUE,0.5344,FALSE,NA
TRUE,0.5509,FALSE,NA
TRUE,0.6431,FALSE,NA
TRUE,0.4443,FALSE,NA
FALSE,0.7294,FALSE,NA
TRUE,0.5749,FALSE,NA
TRUE,1.7084,FALSE,NA
TRUE,0.5407,FALSE,NA
FALSE,0.6025,FALSE,NA
FALSE,0.5143,FALSE,NA
TRUE,1.0881,FALSE,NA
TRUE,0.4905,FALSE,NA
TRUE,0.6064,FALSE,NA
TRUE,0.5861,FALSE,NA
TRUE,0.5573,FALSE,NA
FALSE,0.5231,FALSE,NA
TRUE,0.5742,FALSE,NA
TRUE,0.6958,FALSE,NA
TRUE,0.6039,FALSE,NA
TRUE,0.6272,FALSE,NA
TRUE,0.6979,FALSE,NA
TRUE,0.6027,FALSE,NA
TRUE,0.4874,FALSE,NA
TRUE,0.6343,FALSE,NA
TRUE,0.5692,FALSE,NA
TRUE,0.7643,FALSE,NA
TRUE,0.642,FALSE,NA
TRUE,0.5707,FALSE,NA
TRUE,0.5926,FALSE,NA
TRUE,0.4701,FALSE,NA
TRUE,0.7255,FALSE,NA
TRUE,0.4812,FALSE,NA
TRUE,0.6409,FALSE,NA
TRUE,0.5654,FALSE,NA
TRUE,1.0524,FALSE,NA
TRUE,0.741,FALSE,NA
TRUE,0.9371,FALSE,NA
TRUE,0.4812,FALSE,NA
TRUE,0.7205,FALSE,NA
TRUE,0.526,FALSE,NA
TRUE,0.5568,FALSE,NA
TRUE,0.5901,FALSE,NA
TRUE,0.5553,FALSE,NA
TRUE,0.6101,FALSE,NA
TRUE,0.5092,FALSE,NA
TRUE,0.5238,FALSE,NA
TRUE,0.5564,FALSE,NA
TRUE,0.5123,FALSE,NA
TRUE,0.5202,FALSE,NA
TRUE,0.7205,FALSE,NA
TRUE,0.4957,FALSE,NA
TRUE,0.5756,FALSE,NA
TRUE,0.512,FALSE,NA
TRUE,0.5642,FALSE,NA
TRUE,0.5878,FALSE,NA
TRUE,0.4911,FALSE,NA
TRUE,0.4835,FALSE,NA
TRUE,0.5202,FALSE,NA
TRUE,0.5581,FALSE,NA
TRUE,0.6069,FALSE,NA
FALSE,0.6665,FALSE,NA
TRUE,0.8138,FALSE,NA
TRUE,0.5803,FALSE,NA
TRUE,0.8562,FALSE,NA
TRUE,0.6481,FALSE,NA
TRUE,0.5492,FALSE,NA
TRUE,0.5546,FALSE,NA
TRUE,0.6517,FALSE,NA
TRUE,0.7479,FALSE,NA
TRUE,0.6326,FALSE,NA
TRUE,0.6543,FALSE,NA
TRUE,0.6258,FALSE,NA
TRUE,0.6554,FALSE,NA
TRUE,0.6578,FALSE,NA
TRUE,0.6298,FALSE,NA
TRUE,0.6208,FALSE,NA
TRUE,0.5772,FALSE,NA
TRUE,1.0209,FALSE,NA
TRUE,0.7506,FALSE,NA
TRUE,0.61,FALSE,NA
TRUE,0.5363,FALSE,NA
TRUE,0.4686,FALSE,NA
FALSE,0.6422,FALSE,NA
TRUE,0.8674,FALSE,NA
TRUE,0.6538,FALSE,NA
FALSE,0.5255,FALSE,NA
TRUE,0.8349,FALSE,NA
TRUE,0.9233,FALSE,NA
TRUE,0.5164,FALSE,NA
TRUE,0.4705,FALSE,NA
TRUE,0.4885,FALSE,NA
TRUE,0.5375,FALSE,NA
TRUE,0.4516,FALSE,NA
TRUE,0.4621,FALSE,NA
FALSE,0.576,FALSE,NA
TRUE,0.5656,FALSE,NA
TRUE,0.611,FALSE,NA
TRUE,0.4618,FALSE,NA
TRUE,0.6363,FALSE,NA
TRUE,0.5534,FALSE,NA
TRUE,0.7259,FALSE,NA
TRUE,0.7132,FALSE,NA
TRUE,0.6394,FALSE,NA
TRUE,0.5275,FALSE,NA
TRUE,0.7704,FALSE,NA
TRUE,0.6734,FALSE,NA
TRUE,0.7006,FALSE,NA
TRUE,0.5027,FALSE,NA
TRUE,0.8511,FALSE,NA
TRUE,0.7539,FALSE,NA
FALSE,0.7975,FALSE,NA
TRUE,0.5244,FALSE,NA
TRUE,0.5086,FALSE,NA
TRUE,0.6072,FALSE,NA
TRUE,0.7009,FALSE,NA
TRUE,0.4912,FALSE,NA
TRUE,0.6221,FALSE,NA
TRUE,0.5529,FALSE,NA
TRUE,0.4778,FALSE,NA
TRUE,0.458,FALSE,NA
FALSE,0.537,FALSE,NA
TRUE,0.6581,FALSE,NA
FALSE,1.5292,FALSE,NA
TRUE,0.7503,FALSE,NA
TRUE,0.4996,FALSE,NA
TRUE,0.4896,FALSE,NA
TRUE,0.5109,FALSE,NA
TRUE,0.6129,FALSE,NA
TRUE,0.4964,FALSE,NA
TRUE,0.4589,FALSE,NA
TRUE,0.5351,FALSE,NA
TRUE,0.4693,FALSE,NA
